order_id,order_date,customer_id,product_id,region_id,quantity,discount,sales_amount,cost_amount,profit
O015462,2024-10-12 00:00:00,C01588,P0098,R004,4,0.0,5614.92,3271.76,2343.16
O015463,2024-09-12 00:00:00,C01527,P0035,R010,2,0.1,1805.22,1506.58,298.64
O015464,2025-05-19 00:00:00,C00624,P0083,R013,2,0.05,2371.24,1735.06,636.18
O015465,2024-06-24 00:00:00,C01326,P0043,R010,3,0.0,61.8,44.46,17.34
O015466,2024-06-23 00:00:00,C00686,P0084,R009,1,0.0,918.15,751.58,166.57
O015467,2025-10-08 00:00:00,C01206,P0065,R012,2,0.0,1021.08,885.02,136.06
O015468,2024-12-15 00:00:00,C00798,P0063,R001,2,0.1,632.75,487.32,145.43
O015469,2025-06-26 00:00:00,C01220,P0086,R019,1,0.0,695.92,589.29,106.63
O015470,2025-03-02 00:00:00,C01490,P0076,R008,1,0.1,505.92,442.13,63.79
O015471,2025-03-29 00:00:00,C00631,P0098,R001,1,0.05,1333.54,817.94,515.6
O015472,2025-05-16 00:00:00,C00024,P0045,R008,1,0.0,312.94,244.48,68.46
O015473,2025-05-03 00:00:00,C00194,P0097,R008,2,0.0,2417.7,1605.58,812.12
O015474,2025-10-28 00:00:00,C01813,P0087,R005,5,0.0,1857.85,1141.7,716.15
O015475,2025-07-27 00:00:00,C01919,P0058,R013,2,0.0,955.5,718.12,237.38
O015476,2024-08-10 00:00:00,C01385,P0059,R004,2,0.1,2402.8,1783.32,619.48
O015477,2024-05-03 00:00:00,C00215,P0093,R007,2,0.0,1814.32,1188.42,625.9
O015478,2025-09-09 00:00:00,C01174,P0067,R001,1,0.15,1039.86,890.89,148.97
O015479,2024-09-29 00:00:00,C00865,P0042,R005,3,0.0,263.88,207.06,56.82
O015480,2024-08-15 00:00:00,C00475,P0007,R013,4,0.05,5537.63,3417.64,2119.99
O015481,2024-03-22 00:00:00,C00759,P0038,R006,1,0.0,407.88,242.44,165.44
O015482,2025-02-07 00:00:00,C01572,P0029,R016,1,0.0,986.11,722.34,263.77
O015483,2025-01-09 00:00:00,C01993,P0018,R011,2,0.0,1884.9,1531.34,353.56
O015484,2025-08-28 00:00:00,C01746,P0074,R005,2,0.05,945.65,811.48,134.17
O015485,2025-07-01 00:00:00,C00408,P0048,R006,1,0.05,131.64,95.33,36.31
O015486,2025-06-12 00:00:00,C01004,P0014,R007,1,0.05,447.19,413.45,33.74
O015487,2025-01-28 00:00:00,C01057,P0041,R011,1,0.0,496.05,334.3,161.75
O015488,2025-09-22 00:00:00,C00585,P0020,R018,1,0.0,1187.83,729.28,458.55
O015489,2025-12-19 00:00:00,C00871,P0068,R005,1,0.0,615.54,507.33,108.21
O015490,2025-08-18 00:00:00,C00762,P0052,R020,2,0.15,771.27,772.08,-0.81
O015491,2024-09-11 00:00:00,C00140,P0096,R014,3,0.05,2220.06,1377.45,842.61
O015492,2024-07-21 00:00:00,C00833,P0069,R012,2,0.0,1610.08,1225.7,384.38
O015493,2024-01-01 00:00:00,C00729,P0082,R007,1,0.0,186.08,158.66,27.42
O015494,2025-12-26 00:00:00,C00612,P0042,R008,1,0.1,79.16,69.02,10.14
O015495,2025-06-19 00:00:00,C01228,P0081,R016,5,0.0,965.5,838.85,126.65
O015496,2025-11-15 00:00:00,C01425,P0080,R020,1,0.0,1064.41,755.97,308.44
O015497,2025-07-29 00:00:00,C00094,P0100,R011,4,0.0,1749.08,1032.76,716.32
O015498,2024-11-10 00:00:00,C00685,P0073,R002,1,0.2,612.74,629.1,-16.36
O015499,2024-04-16 00:00:00,C00062,P0094,R012,1,0.05,825.95,695.08,130.87
O015500,2024-02-04 00:00:00,C01643,P0090,R006,1,0.1,44.64,43.23,1.41
O015501,2025-08-02 00:00:00,C01855,P0094,R016,2,0.1,1564.96,1390.16,174.8
O015502,2024-08-09 00:00:00,C00928,P0065,R011,1,0.05,485.01,442.51,42.5
O015503,2024-10-04 00:00:00,C01891,P0030,R003,4,0.0,1937.48,1281.12,656.36
O015504,2025-09-03 00:00:00,C01258,P0067,R005,1,0.05,1162.2,890.89,271.31
O015505,2024-12-17 00:00:00,C01739,P0095,R019,1,0.0,138.62,87.11,51.51
O015506,2025-11-26 00:00:00,C01896,P0098,R019,1,0.0,1403.73,817.94,585.79
O015507,2025-02-03 00:00:00,C01175,P0096,R008,2,0.0,1557.94,918.3,639.64
O015508,2025-08-30 00:00:00,C00893,P0053,R011,5,0.0,275.35,242.0,33.35
O015509,2024-04-02 00:00:00,C01484,P0085,R007,4,0.05,2054.55,1311.0,743.55
O015510,2024-10-17 00:00:00,C00341,P0058,R018,1,0.1,429.98,359.06,70.92
O015511,2024-05-13 00:00:00,C00594,P0076,R017,2,0.1,1011.83,884.26,127.57
O015512,2024-02-11 00:00:00,C01100,P0052,R007,4,0.0,1814.76,1544.16,270.6
O015513,2025-12-25 00:00:00,C00403,P0039,R005,3,0.0,2704.68,2066.34,638.34
O015514,2025-01-13 00:00:00,C00994,P0053,R004,1,0.15,46.81,48.4,-1.59
O015515,2024-09-15 00:00:00,C01712,P0039,R016,4,0.2,2884.99,2755.12,129.87
O015516,2024-10-02 00:00:00,C01566,P0051,R019,1,0.1,759.25,651.66,107.59
O015517,2024-06-25 00:00:00,C01783,P0075,R011,1,0.15,163.53,139.88,23.65
O015518,2024-03-30 00:00:00,C01721,P0027,R010,1,0.0,938.66,771.98,166.68
O015519,2025-10-29 00:00:00,C00665,P0075,R008,3,0.1,519.45,419.64,99.81
O015520,2024-03-18 00:00:00,C01426,P0011,R016,4,0.0,1973.88,1663.32,310.56
O015521,2024-10-08 00:00:00,C00745,P0001,R001,4,0.0,652.96,463.12,189.84
O015522,2024-04-21 00:00:00,C01943,P0031,R007,1,0.0,163.53,113.67,49.86
O015523,2025-11-10 00:00:00,C00354,P0027,R013,1,0.1,844.79,771.98,72.81
O015524,2024-05-30 00:00:00,C00539,P0088,R003,1,0.0,87.25,58.34,28.91
O015525,2024-10-14 00:00:00,C01884,P0081,R008,1,0.0,193.1,167.77,25.33
O015526,2025-07-05 00:00:00,C00479,P0074,R013,1,0.0,497.71,405.74,91.97
O015527,2025-02-20 00:00:00,C01239,P0077,R007,2,0.15,1108.04,792.08,315.96
O015528,2024-10-06 00:00:00,C00583,P0073,R006,5,0.1,3446.68,3145.5,301.18
O015529,2025-02-16 00:00:00,C00569,P0087,R015,1,0.0,371.57,228.34,143.23
O015530,2024-11-15 00:00:00,C01342,P0062,R019,1,0.0,282.03,186.59,95.44
O015531,2024-07-30 00:00:00,C01590,P0003,R005,1,0.0,1193.82,770.19,423.63
O015532,2025-03-13 00:00:00,C00466,P0090,R006,2,0.1,89.28,86.46,2.82
O015533,2024-09-24 00:00:00,C01966,P0056,R005,2,0.15,1251.52,1092.42,159.1
O015534,2025-12-02 00:00:00,C00177,P0095,R006,1,0.0,138.62,87.11,51.51
O015535,2024-12-04 00:00:00,C00201,P0092,R019,3,0.0,188.1,124.5,63.6
O015536,2025-07-06 00:00:00,C01956,P0049,R016,1,0.1,817.54,588.64,228.9
O015537,2024-06-20 00:00:00,C00111,P0095,R017,2,0.05,263.38,174.22,89.16
O015538,2025-04-17 00:00:00,C00630,P0009,R008,2,0.1,1693.82,1570.54,123.28
O015539,2025-02-12 00:00:00,C00243,P0073,R003,4,0.1,2757.35,2516.4,240.95
O015540,2025-06-27 00:00:00,C00445,P0075,R003,1,0.1,173.15,139.88,33.27
O015541,2024-12-03 00:00:00,C00149,P0088,R019,1,0.05,82.89,58.34,24.55
O015542,2025-06-09 00:00:00,C00718,P0056,R005,2,0.15,1251.52,1092.42,159.1
O015543,2024-02-12 00:00:00,C00592,P0032,R003,2,0.0,2281.0,1750.98,530.02
O015544,2025-05-19 00:00:00,C00317,P0007,R014,1,0.1,1311.54,854.41,457.13
O015545,2025-07-04 00:00:00,C01438,P0056,R007,2,0.05,1398.76,1092.42,306.34
O015546,2024-12-28 00:00:00,C00072,P0054,R003,1,0.0,876.4,623.51,252.89
O015547,2024-01-26 00:00:00,C00949,P0044,R007,1,0.05,367.31,265.87,101.44
O015548,2025-02-18 00:00:00,C00611,P0071,R014,4,0.0,3540.52,2709.92,830.6
O015549,2025-07-25 00:00:00,C01301,P0062,R007,1,0.0,282.03,186.59,95.44
O015550,2024-12-03 00:00:00,C00676,P0017,R019,1,0.0,608.84,456.9,151.94
O015551,2024-03-09 00:00:00,C00946,P0008,R009,1,0.1,187.31,128.3,59.01
O015552,2024-10-15 00:00:00,C01623,P0092,R003,2,0.05,119.13,83.0,36.13
O015553,2025-12-27 00:00:00,C00289,P0080,R018,2,0.15,1809.5,1511.94,297.56
O015554,2024-07-16 00:00:00,C00872,P0055,R006,1,0.0,845.32,517.78,327.54
O015555,2025-01-22 00:00:00,C01125,P0058,R008,1,0.0,477.75,359.06,118.69
O015556,2024-09-16 00:00:00,C01474,P0016,R007,1,0.1,380.18,359.55,20.63
O015557,2025-06-04 00:00:00,C01074,P0034,R010,2,0.1,1101.17,1004.1,97.07
O015558,2024-11-09 00:00:00,C01472,P0087,R012,1,0.0,371.57,228.34,143.23
O015559,2024-10-07 00:00:00,C01592,P0018,R012,3,0.0,2827.35,2297.01,530.34
O015560,2025-02-27 00:00:00,C01578,P0015,R013,1,0.0,1243.47,897.03,346.44
O015561,2025-02-21 00:00:00,C01231,P0064,R006,1,0.0,902.56,757.41,145.15
O015562,2024-12-31 00:00:00,C01838,P0088,R020,3,0.0,261.75,175.02,86.73
O015563,2024-07-07 00:00:00,C00046,P0047,R010,2,0.15,838.59,812.16,26.43
O015564,2024-03-19 00:00:00,C00998,P0072,R020,1,0.2,221.2,230.43,-9.23
O015565,2025-05-19 00:00:00,C01605,P0093,R002,1,0.1,816.44,594.21,222.23
O015566,2024-09-05 00:00:00,C00208,P0092,R007,2,0.1,112.86,83.0,29.86
O015567,2025-03-23 00:00:00,C01637,P0056,R017,1,0.0,736.19,546.21,189.98
O015568,2024-10-01 00:00:00,C00078,P0038,R005,1,0.0,407.88,242.44,165.44
O015569,2025-09-16 00:00:00,C01574,P0065,R013,2,0.0,1021.08,885.02,136.06
O015570,2025-05-31 00:00:00,C00374,P0095,R005,1,0.0,138.62,87.11,51.51
O015571,2024-10-22 00:00:00,C01336,P0075,R017,2,0.05,365.54,279.76,85.78
O015572,2024-08-31 00:00:00,C01659,P0097,R013,1,0.0,1208.85,802.79,406.06
O015573,2025-07-01 00:00:00,C01629,P0066,R010,2,0.15,1447.91,1423.02,24.89
O015574,2024-01-06 00:00:00,C01149,P0004,R006,1,0.0,1026.06,686.46,339.6
O015575,2024-02-12 00:00:00,C01817,P0054,R019,2,0.0,1752.8,1247.02,505.78
O015576,2024-03-02 00:00:00,C00281,P0093,R017,3,0.15,2313.26,1782.63,530.63
O015577,2024-09-09 00:00:00,C00473,P0005,R010,1,0.15,571.36,567.23,4.13
O015578,2024-12-29 00:00:00,C00266,P0070,R010,3,0.0,181.77,113.82,67.95
O015579,2024-08-02 00:00:00,C01439,P0047,R016,1,0.1,443.96,406.08,37.88
O015580,2024-05-17 00:00:00,C01784,P0049,R001,3,0.0,2725.14,1765.92,959.22
O015581,2024-08-16 00:00:00,C01861,P0065,R016,3,0.0,1531.62,1327.53,204.09
O015582,2024-12-27 00:00:00,C01041,P0050,R016,1,0.0,1253.56,827.4,426.16
O015583,2024-08-05 00:00:00,C00265,P0094,R015,1,0.1,782.48,695.08,87.4
O015584,2025-02-23 00:00:00,C00344,P0039,R009,5,0.0,4507.8,3443.9,1063.9
O015585,2024-10-06 00:00:00,C01253,P0082,R010,1,0.0,186.08,158.66,27.42
O015586,2025-11-13 00:00:00,C01794,P0014,R020,1,0.0,470.73,413.45,57.28
O015587,2025-12-26 00:00:00,C01976,P0042,R014,1,0.0,87.96,69.02,18.94
O015588,2025-04-24 00:00:00,C01442,P0022,R016,1,0.0,494.11,305.85,188.26
O015589,2025-02-09 00:00:00,C01762,P0029,R010,2,0.2,1577.78,1444.68,133.1
O015590,2024-01-23 00:00:00,C00956,P0065,R012,1,0.0,510.54,442.51,68.03
O015591,2025-03-31 00:00:00,C00393,P0043,R008,5,0.1,92.7,74.1,18.6
O015592,2024-10-05 00:00:00,C00931,P0008,R003,1,0.1,187.31,128.3,59.01
O015593,2024-07-30 00:00:00,C00199,P0090,R017,2,0.05,94.24,86.46,7.78
O015594,2025-08-03 00:00:00,C01346,P0075,R011,1,0.1,173.15,139.88,33.27
O015595,2024-01-31 00:00:00,C00659,P0097,R011,2,0.05,2296.81,1605.58,691.23
O015596,2024-07-09 00:00:00,C00677,P0085,R013,1,0.15,459.57,327.75,131.82
O015597,2025-07-19 00:00:00,C00007,P0064,R014,4,0.05,3429.73,3029.64,400.09
O015598,2025-11-07 00:00:00,C02000,P0055,R018,3,0.0,2535.96,1553.34,982.62
O015599,2025-01-11 00:00:00,C00855,P0096,R015,1,0.0,778.97,459.15,319.82
O015600,2025-01-21 00:00:00,C01570,P0051,R017,1,0.0,843.61,651.66,191.95
O015601,2025-12-07 00:00:00,C01040,P0063,R015,1,0.15,298.8,243.66,55.14
O015602,2024-03-08 00:00:00,C01282,P0042,R019,2,0.15,149.53,138.04,11.49
O015603,2024-12-17 00:00:00,C00936,P0036,R003,3,0.0,3145.41,2646.0,499.41
O015604,2024-06-25 00:00:00,C01375,P0089,R015,3,0.0,2645.04,2268.42,376.62
O015605,2024-12-14 00:00:00,C00400,P0033,R003,2,0.0,1418.78,976.82,441.96
O015606,2025-10-24 00:00:00,C01993,P0020,R010,2,0.05,2256.88,1458.56,798.32
O015607,2025-03-11 00:00:00,C00856,P0079,R001,1,0.0,101.93,76.83,25.1
O015608,2025-12-25 00:00:00,C00022,P0088,R009,1,0.0,87.25,58.34,28.91
O015609,2025-01-04 00:00:00,C01906,P0095,R008,1,0.15,117.83,87.11,30.72
O015610,2025-09-22 00:00:00,C00046,P0074,R010,1,0.05,472.82,405.74,67.08
O015611,2024-05-04 00:00:00,C00945,P0044,R017,2,0.1,695.95,531.74,164.21
O015612,2024-08-22 00:00:00,C01571,P0060,R007,1,0.0,453.73,340.64,113.09
O015613,2024-07-19 00:00:00,C00741,P0025,R003,2,0.05,515.81,345.72,170.09
O015614,2025-07-16 00:00:00,C00419,P0028,R003,1,0.05,577.45,519.71,57.74
O015615,2025-01-10 00:00:00,C00482,P0093,R017,3,0.1,2449.33,1782.63,666.7
O015616,2024-06-11 00:00:00,C01371,P0089,R006,2,0.1,1587.02,1512.28,74.74
O015617,2024-05-06 00:00:00,C01148,P0036,R008,1,0.0,1048.47,882.0,166.47
O015618,2024-10-08 00:00:00,C01007,P0047,R014,3,0.05,1405.88,1218.24,187.64
O015619,2024-04-22 00:00:00,C01029,P0097,R018,2,0.05,2296.81,1605.58,691.23
O015620,2025-05-24 00:00:00,C00638,P0048,R002,3,0.05,394.92,285.99,108.93
O015621,2025-09-12 00:00:00,C01871,P0041,R016,2,0.0,992.1,668.6,323.5
O015622,2025-12-09 00:00:00,C00463,P0027,R008,1,0.0,938.66,771.98,166.68
O015623,2024-06-21 00:00:00,C01676,P0050,R011,2,0.0,2507.12,1654.8,852.32
O015624,2024-11-17 00:00:00,C01554,P0045,R004,2,0.1,563.29,488.96,74.33
O015625,2025-01-03 00:00:00,C00014,P0080,R003,3,0.05,3033.57,2267.91,765.66
O015626,2024-12-28 00:00:00,C00342,P0043,R014,1,0.1,18.54,14.82,3.72
O015627,2024-11-27 00:00:00,C01105,P0055,R013,1,0.05,803.05,517.78,285.27
O015628,2024-06-09 00:00:00,C00318,P0041,R007,1,0.15,421.64,334.3,87.34
O015629,2024-03-22 00:00:00,C01706,P0041,R008,1,0.05,471.25,334.3,136.95
O015630,2024-10-21 00:00:00,C00884,P0033,R011,1,0.15,602.98,488.41,114.57
O015631,2024-03-08 00:00:00,C01674,P0059,R009,2,0.05,2536.29,1783.32,752.97
O015632,2024-02-16 00:00:00,C00239,P0052,R017,1,0.1,408.32,386.04,22.28
O015633,2025-01-18 00:00:00,C00049,P0009,R005,1,0.0,941.01,785.27,155.74
O015634,2025-09-19 00:00:00,C01284,P0095,R011,1,0.0,138.62,87.11,51.51
O015635,2025-01-30 00:00:00,C01605,P0044,R014,1,0.0,386.64,265.87,120.77
O015636,2024-01-18 00:00:00,C01984,P0081,R006,1,0.0,193.1,167.77,25.33
O015637,2025-09-06 00:00:00,C01576,P0093,R004,1,0.0,907.16,594.21,312.95
O015638,2025-05-14 00:00:00,C01496,P0002,R012,1,0.0,87.97,64.25,23.72
O015639,2024-08-09 00:00:00,C00116,P0018,R008,2,0.1,1696.41,1531.34,165.07
O015640,2024-07-18 00:00:00,C01207,P0026,R020,1,0.05,697.12,567.0,130.12
O015641,2025-10-19 00:00:00,C01428,P0092,R005,1,0.0,62.7,41.5,21.2
O015642,2024-12-14 00:00:00,C00790,P0063,R012,1,0.15,298.8,243.66,55.14
O015643,2024-04-13 00:00:00,C01999,P0040,R009,1,0.0,884.44,778.2,106.24
O015644,2024-07-24 00:00:00,C01976,P0007,R007,1,0.0,1457.27,854.41,602.86
O015645,2024-07-12 00:00:00,C01713,P0006,R012,1,0.2,188.57,149.21,39.36
O015646,2024-10-19 00:00:00,C01760,P0066,R016,3,0.05,2427.37,2134.53,292.84
O015647,2024-09-09 00:00:00,C01137,P0077,R006,2,0.0,1303.58,792.08,511.5
O015648,2025-02-03 00:00:00,C01642,P0047,R013,1,0.0,493.29,406.08,87.21
O015649,2024-08-24 00:00:00,C00143,P0037,R017,2,0.0,1273.86,1088.58,185.28
O015650,2025-04-13 00:00:00,C00461,P0085,R020,1,0.0,540.67,327.75,212.92
O015651,2024-12-26 00:00:00,C01328,P0090,R013,1,0.05,47.12,43.23,3.89
O015652,2025-11-18 00:00:00,C00248,P0047,R004,2,0.05,937.25,812.16,125.09
O015653,2025-08-28 00:00:00,C01626,P0081,R017,2,0.0,386.2,335.54,50.66
O015654,2024-08-30 00:00:00,C00356,P0090,R020,1,0.0,49.6,43.23,6.37
O015655,2024-01-31 00:00:00,C00699,P0047,R019,1,0.05,468.63,406.08,62.55
O015656,2025-03-03 00:00:00,C00518,P0022,R014,2,0.05,938.81,611.7,327.11
O015657,2024-09-04 00:00:00,C01083,P0046,R003,1,0.0,1047.14,861.63,185.51
O015658,2025-10-21 00:00:00,C00164,P0009,R013,2,0.05,1787.92,1570.54,217.38
O015659,2024-10-23 00:00:00,C01625,P0006,R004,1,0.15,200.35,149.21,51.14
O015660,2024-07-31 00:00:00,C01777,P0087,R016,3,0.0,1114.71,685.02,429.69
O015661,2024-09-05 00:00:00,C01495,P0089,R001,4,0.0,3526.72,3024.56,502.16
O015662,2025-09-24 00:00:00,C00371,P0072,R004,4,0.05,1050.7,921.72,128.98
O015663,2024-03-23 00:00:00,C00582,P0089,R014,1,0.05,837.6,756.14,81.46
O015664,2025-11-30 00:00:00,C00454,P0096,R006,1,0.05,740.02,459.15,280.87
O015665,2024-06-19 00:00:00,C01205,P0075,R002,1,0.0,192.39,139.88,52.51
O015666,2025-09-11 00:00:00,C01777,P0094,R003,1,0.1,782.48,695.08,87.4
O015667,2025-02-01 00:00:00,C01759,P0094,R007,-3,0.0,-2608.26,2085.24,-523.02
O015668,2025-02-20 00:00:00,C01917,P0036,R010,2,0.1,1887.25,1764.0,123.25
O015669,2024-05-29 00:00:00,C01380,P0097,R015,2,0.0,2417.7,1605.58,812.12
O015670,2025-06-11 00:00:00,C00444,P0099,R011,4,0.2,3599.84,2873.8,726.04
O015671,2025-04-19 00:00:00,C00797,P0036,R009,2,0.0,2096.94,1764.0,332.94
O015672,2024-12-17 00:00:00,C00589,P0070,R019,4,0.15,206.01,151.76,54.25
O015673,2024-11-30 00:00:00,C00128,P0029,R016,2,0.0,1972.22,1444.68,527.54
O015674,2025-03-12 00:00:00,C01601,P0048,R009,1,0.0,138.57,95.33,43.24
O015675,2024-12-10 00:00:00,C01157,P0070,R020,1,0.1,54.53,37.94,16.59
O015676,2025-12-13 00:00:00,C01941,P0006,R015,3,0.0,707.13,447.63,259.5
O015677,2024-01-31 00:00:00,C01683,P0072,R008,2,0.0,553.0,460.86,92.14
O015678,2024-07-02 00:00:00,C01300,P0057,R009,1,0.0,1078.55,631.71,446.84
O015679,2025-09-14 00:00:00,C00088,P0018,R002,2,0.2,1507.92,1531.34,-23.42
O015680,2025-08-02 00:00:00,C00886,P0075,R016,1,0.05,182.77,139.88,42.89
O015681,2024-09-11 00:00:00,C00950,P0096,R013,1,0.05,740.02,459.15,280.87
O015682,2025-01-05 00:00:00,C01350,P0001,R003,1,0.0,163.24,115.78,47.46
O015683,2024-01-20 00:00:00,C01135,P0053,R004,2,0.1,99.13,96.8,2.33
O015684,2024-05-09 00:00:00,C01561,P0018,R003,2,0.0,1884.9,1531.34,353.56
O015685,2025-11-21 00:00:00,C00045,P0028,R004,4,0.05,2309.79,2078.84,230.95
O015686,2025-04-15 00:00:00,C00226,P0058,R007,3,0.05,1361.59,1077.18,284.41
O015687,2024-01-29 00:00:00,C01906,P0037,R016,2,0.0,1273.86,1088.58,185.28
O015688,2025-08-02 00:00:00,C00871,P0072,R020,3,0.05,788.02,691.29,96.73
O015689,2024-10-22 00:00:00,C01646,P0034,R009,1,0.1,550.58,502.05,48.53
O015690,2025-02-19 00:00:00,C01715,P0083,R011,5,0.1,5616.09,4337.65,1278.44
O015691,2025-09-18 00:00:00,C00242,P0025,R011,4,0.1,977.33,691.44,285.89
O015692,2025-09-04 00:00:00,C01411,P0093,R014,1,0.0,907.16,594.21,312.95
O015693,2024-04-09 00:00:00,C00348,P0049,R014,3,0.15,2316.37,1765.92,550.45
O015694,2024-09-24 00:00:00,C00308,P0009,R002,1,0.2,752.81,785.27,-32.46
O015695,2024-07-18 00:00:00,C00489,P0015,R012,2,0.0,2486.94,1794.06,692.88
O015696,2025-10-29 00:00:00,C01511,P0062,R008,1,0.15,239.73,186.59,53.14
O015697,2025-07-24 00:00:00,C00187,P0094,R017,4,0.05,3303.8,2780.32,523.48
O015698,2025-04-18 00:00:00,C01335,P0060,R019,4,0.05,1724.17,1362.56,361.61
O015699,2024-02-12 00:00:00,C00763,P0054,R008,3,0.2,2103.36,1870.53,232.83
O015700,2025-08-10 00:00:00,C00530,P0083,R012,1,0.0,1248.02,867.53,380.49
O015701,2025-02-14 00:00:00,C00480,P0030,R006,1,0.15,411.71,320.28,91.43
O015702,2024-07-18 00:00:00,C00689,P0075,R002,2,0.05,365.54,279.76,85.78
O015703,2024-11-19 00:00:00,C00699,P0029,R003,3,0.1,2662.5,2167.02,495.48
O015704,2024-11-22 00:00:00,C00629,P0089,R018,1,0.1,793.51,756.14,37.37
O015705,2024-08-04 00:00:00,C01037,P0091,R007,1,0.0,294.85,206.95,87.9
O015706,2025-10-26 00:00:00,C01987,P0026,R003,1,0.0,733.81,567.0,166.81
O015707,2025-11-01 00:00:00,C00904,P0020,R005,4,0.05,4513.75,2917.12,1596.63
O015708,2024-02-07 00:00:00,C00368,P0079,R013,4,0.0,407.72,307.32,100.4
O015709,2025-11-15 00:00:00,C01224,P0073,R009,4,0.0,3063.72,2516.4,547.32
O015710,2024-10-22 00:00:00,C01659,P0070,R004,2,0.05,115.12,75.88,39.24
O015711,2025-08-07 00:00:00,C01200,P0060,R010,4,0.05,1724.17,1362.56,361.61
O015712,2025-07-24 00:00:00,C01062,P0018,R018,5,0.1,4241.03,3828.35,412.68
O015713,2025-03-13 00:00:00,C01339,P0078,R010,4,0.05,3454.54,2953.84,500.7
O015714,2025-06-27 00:00:00,C01762,P0023,R020,1,0.15,226.4,211.31,15.09
O015715,2025-05-13 00:00:00,C00154,P0063,R008,1,0.1,316.38,243.66,72.72
O015716,2025-09-14 00:00:00,C01964,P0043,R006,3,0.0,61.8,44.46,17.34
O015717,2024-11-05 00:00:00,C01787,P0042,R012,1,0.0,87.96,69.02,18.94
O015718,2025-06-24 00:00:00,C01923,P0088,R017,1,0.05,82.89,58.34,24.55
O015719,2025-12-16 00:00:00,C00997,P0054,R017,2,0.0,1752.8,1247.02,505.78
O015720,2025-11-23 00:00:00,C01709,P0058,R019,3,0.15,1218.26,1077.18,141.08
O015721,2024-04-18 00:00:00,C00164,P0093,R002,2,0.1,1632.89,1188.42,444.47
O015722,2024-12-30 00:00:00,C00828,P0064,R016,1,0.1,812.3,757.41,54.89
O015723,2025-01-07 00:00:00,C01760,P0085,R001,2,0.0,1081.34,655.5,425.84
O015724,2025-04-01 00:00:00,C00543,P0090,R016,1,0.0,49.6,43.23,6.37
O015725,2025-04-17 00:00:00,C01528,P0076,R006,1,0.05,534.02,442.13,91.89
O015726,2025-09-11 00:00:00,C00639,P0020,R015,1,0.1,1069.05,729.28,339.77
O015727,2025-01-24 00:00:00,C01179,P0017,R008,2,0.05,1156.8,913.8,243.0
O015728,2025-05-27 00:00:00,C01307,P0052,R002,1,0.0,453.69,386.04,67.65
O015729,2025-10-19 00:00:00,C01756,P0010,R014,2,0.05,1909.96,1664.38,245.58
O015730,2024-03-15 00:00:00,C00684,P0039,R008,2,0.05,1712.96,1377.56,335.4
O015731,2025-04-14 00:00:00,C01575,P0028,R004,1,0.1,547.06,519.71,27.35
O015732,2024-09-25 00:00:00,C00870,P0006,R007,1,0.05,223.92,149.21,74.71
O015733,2025-10-24 00:00:00,C00787,P0049,R004,1,0.05,862.96,588.64,274.32
O015734,2025-02-07 00:00:00,C00160,P0033,R005,2,0.1,1276.9,976.82,300.08
O015735,2025-03-16 00:00:00,C00153,P0015,R009,1,0.05,1181.3,897.03,284.27
O015736,2025-07-05 00:00:00,C01543,P0079,R010,2,0.05,193.67,153.66,40.01
O015737,2024-06-25 00:00:00,C00210,P0094,R007,2,0.2,1391.07,1390.16,0.91
O015738,2025-02-01 00:00:00,C00223,P0070,R006,1,0.0,60.59,37.94,22.65
O015739,2025-07-19 00:00:00,C00371,P0095,R017,2,0.1,249.52,174.22,75.3
O015740,2025-07-22 00:00:00,C00675,P0023,R011,5,0.05,1265.16,1056.55,208.61
O015741,2024-06-15 00:00:00,C00326,P0082,R005,2,0.05,353.55,317.32,36.23
O015742,2025-09-04 00:00:00,C01181,P0050,R010,1,0.1,1128.2,827.4,300.8
O015743,2024-04-29 00:00:00,C01645,P0058,R020,1,0.05,453.86,359.06,94.8
O015744,2024-07-12 00:00:00,C01063,P0074,R001,4,0.05,1891.3,1622.96,268.34
O015745,2025-09-18 00:00:00,C01331,P0084,R019,5,0.1,4131.68,3757.9,373.78
O015746,2025-03-26 00:00:00,C01787,P0009,R003,1,0.05,893.96,785.27,108.69
O015747,2025-01-31 00:00:00,C01790,P0048,R006,3,0.2,332.57,285.99,46.58
O015748,2025-02-11 00:00:00,C01318,P0082,R012,2,0.15,316.34,317.32,-0.98
O015749,2025-12-09 00:00:00,C00137,P0062,R005,1,0.05,267.93,186.59,81.34
O015750,2024-06-15 00:00:00,C01579,P0043,R020,3,0.1,55.62,44.46,11.16
O015751,2024-08-06 00:00:00,C01516,P0006,R015,1,0.05,223.92,149.21,74.71
O015752,2024-12-24 00:00:00,C00607,P0002,R012,2,0.05,167.14,128.5,38.64
O015753,2025-09-10 00:00:00,C00325,P0051,R008,4,0.0,3374.44,2606.64,767.8
O015754,2025-02-05 00:00:00,C00265,P0057,R019,2,0.15,1833.54,1263.42,570.12
O015755,2025-06-14 00:00:00,C00553,P0030,R008,2,0.05,920.3,640.56,279.74
O015756,2025-08-20 00:00:00,C01487,P0085,R020,3,0.05,1540.91,983.25,557.66
O015757,2025-10-14 00:00:00,C01892,P0079,R020,3,0.0,305.79,230.49,75.3
O015758,2024-12-02 00:00:00,C00308,P0026,R014,2,0.0,1467.62,1134.0,333.62
O015759,2024-11-30 00:00:00,C00830,P0026,R014,1,0.0,733.81,567.0,166.81
